"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"1750","110082238","842","197352.67529462","542305.45524036","000039","52201","N","20230216120041"
"1751","110082240","844","194478.26200102","541456.98056772","000096","52201","N","20230214120039"
"1752","110081581","846","204234.39199951","557965.97550166","119","52201","N","20230216120041"
"1753","110081582","847","201095.61817987","556428.92392682","120","52201","N","20230218120027"
"1754","110081583","848","199973.61584094","557736.13487974","121","52201","N","20230208120008"
"1755","110081584","849","200779.50832813","553515.39902406","122","52201","N","20230121120027"
"1756","110081585","850","200642.70694964","553836.95644577","123","52201","N","20230121120027"
"1757","110082258","852","194756.07397913","543499.82096631","000105","52201","N","20230207120026"
"1758","110082259","853","194893.91875484","541947.53204965","000108","52201","N","20230129120013"
"1759","110082260","854","194560.24880693","542492.92940702","000107","52201","N","20230209120003"
"1760","110082261","855","195044.05863680","543328.76484181","000104","52201","N","20230207120026"
"1761","110082262","856","197311.81678948","541807.47625348","000106","52201","N","20230118120006"
"1762","110082264","857","193163.24255584","543964.82391200","000211","52201","N","20230214120039"
"1763","110082267","859","194779.66705979","544213.82054060","000224","52201","N","20230208120008"
"1764","110082269","861","193022.83374539","544131.86178706","000225","52201","N","20230109120013"
"1765","110082270","862","193988.69628196","544465.32905538","000226","52201","N","20230203120015"
"1766","110082271","863","195299.53929612","544073.05547429","000227","52201","N","20230208120008"
"1767","110082272","864","197635.07589595","542157.28447628","000215","52201","N","20230216120041"
"1768","110082273","865","197469.21004026","542145.35620064","000231","52201","N","20230215120054"
"1769","110082276","868","195486.16063149","544876.11040398","000232","52201","N","20230110120029"
"1770","110082277","869","195369.20863200","544696.08414080","000247","52201","N","20230110120029"
"1771","110082278","870","195149.81538456","542417.07328610","000134","52201","N","20230122120013"
"1772","110082279","871","197200.12083111","541350.27213358","000133","52201","N","20230212120018"
"1773","110082280","872","192999.02591718","542084.86476092","000136","52201","N","20230217120025"
"1774","110082281","873","195227.09161809","544777.31583413","000208","52201","N","20230210120006"
"1775","110080162","706","195499.80122218","551026.43361806","26","52205","N","20230107120004"
"1776","110080163","707","194808.94504874","550926.42725165","14","52201","N","20230218120027"
"1777","110081148","750","199753.69851351","547069.86814688","000117","52201","N","20230113120005"
"1778","110081149","751","197761.72702933","550340.13514943","000119","52201","N","20230125120009"
"1779","110081857","1419","202739.86106636","560973.91356528","32","52201","N","20230112120008"
"1780","110081858","1420","201500.84630899","558242.60131825","420","52201","N","20230213120021"
"1781","110081859","1421","202003.27814279","556958.35249322","313","52201","N","20230115120014"
"1782","110082518","1422","207571.89939636","556010.51143308","4-24","52201","N","20230218120027"
"1783","110082519","1423","208111.33415856","554606.76590368","3-16","52201","N","20230209120003"
"1784","110082520","1424","207591.36391178","553297.16653632","2-13","52201","N","20230116120007"
"1785","110082523","1426","208075.72017004","554036.18676545","3-20","52201","N","20230207120026"
"1786","110082524","1427","207872.54932795","553335.67139141","2-3","52201","N","20230119120008"
"1787","110082526","1429","208174.90675227","553186.44186117","2-14","52201","N","20230119120008"
"1788","110082529","1432","209009.01364055","554904.80082074","3-9","52201","N","20230211120001"
"1789","110082530","1433","208919.27289468","554809.68963760","3-10","52201","N","20230211120001"
"1790","110082532","1435","208537.16715255","555343.38376645","3-13","52201","N","20230211120001"
"1791","110082533","1436","208209.43989961","554207.42315500","3-21","52201","N","20230207120026"
"1792","110082534","1437","207754.66566946","553004.19179093","2-12","52201","N","20230119120008"
"1793","110082535","1438","207368.37167155","554488.81841683","2-1","52201","N","20230116120007"
"1794","110082536","1439","207824.51580040","553117.48847578","2-4","52201","N","20230129120013"
"1795","110081816","1440","203461.18091491","562885.34225284","92","52201","N","20230216120041"
"1796","110082537","1441","207423.21455159","553010.19921606","2-5","52201","N","20230129120013"
"1797","110081817","1443","202087.95422441","561416.36754841","122","52201","N","20230219120021"
"1798","110082539","1444","207177.93851232","554341.22569790","2-9","52201","N","20230116120007"
"1799","110082540","1445","207855.80051248","554543.25315418","3-17","52201","N","20230207120026"
"1800","110081818","1447","201641.57448230","561709.41004419","123","52201","N","20230219120021"
"1801","110082542","1448","209094.77635756","555883.61907343","3-24","52201","N","20230211120001"
"1802","110082543","1449","208237.38539155","553116.91644132","2-21","52201","N","20230119120008"
"1803","110082080","1451","207420.83256050","561193.08407070","1-7","52201","N","20230206120011"
"1804","110082081","1452","207462.56534297","563473.25865503","2-1","52201","N","20230112120008"
"1805","110082082","1453","207288.20570785","563697.63327518","2-2","52201","N","20230112120008"
"1806","110082083","1454","206149.58282786","562217.03777610","2-3","52201","N","20230112120008"
"1807","110082084","1455","207419.01229627","563927.38058097","2-4","52201","N","20230112120008"
"1808","110082085","1456","207267.38789198","563811.04681595","2-5","52201","N","20230112120008"
"1809","110080609","1622","196789.64164633","550936.82601932","000268","52201","N","20230126120003"
"1810","110080610","1624","197056.67361642","550887.32071928","000269","52201","N","20230126120003"
"1811","110082405","1625","213282.09369914","544261.44244921","000001","52201","N","20230216120041"
"1812","110082406","1627","213586.74051201","544529.98749207","000002","52201","N","20230215120054"
"1813","110082407","1628","213593.48393083","544522.78975802","000004","52201","N","20230215120054"
"1814","110082408","1629","210582.98098168","548687.43084939","000005","52201","N","20230209120003"
"1815","110082410","1631","209408.25129162","544518.30716885","000007","52201","N","20230217120025"
"1816","110080612","1632","196682.41030175","552224.59535972","126","52201","N","20230216120041"
"1817","110081714","1634","192015.64237125","552150.92382461","000043","52201","N","20230120120004"
"1818","110081715","1635","193670.65624107","550303.77577641","000044","52201","N","20230219120021"
"1819","110081716","1637","194598.17428151","550431.25492064","000011","52201","N","20230211120001"
"1820","110081311","1638","204882.94702797","553078.26984239","041(1096)","52201","N","20230116120007"
"1821","110081717","1639","194489.00321818","549614.79153502","000013","52201","N","20230215120054"
"1822","110081718","1640","195416.74828603","549996.56838927","000014","52201","N","20230208120008"
"1823","110081719","1641","195104.24488348","548548.45240385","000015","52201","N","20230209120003"
"1824","110081721","1642","195446.02378980","550160.61494711","000027","52201","N","20221110120052"
"1825","110081722","1644","196505.82566796","550764.54858116","000019","52201","N","20230210120006"
"1826","110081724","1646","196563.02151986","549953.08272797","000021","52201","N","20230214120039"
"1827","110081725","1647","195443.57649729","550091.37053582","000018","52201","N","20220908120030"
"1828","110081728","1650","196363.20159745","549894.03440910","000022","52203","N","20230216120041"
"1829","110081730","1651","196543.99524227","549903.73544642","000025","52201","N","20230211120001"
"1830","110081731","1652","190805.57983687","553061.44544703","000026","52201","N","20230204120010"
"1831","110081313","1653","205834.78059983","555705.64251867","021","52201","N","20230115120014"
"1832","110081733","1655","194310.21330585","549546.32915357","000030","52201","N","20230215120054"
"1833","110081314","1657","205499.52845714","555365.10905967","022","52203","N","20230218120027"
"1834","110081735","1658","195490.05605873","550551.75681153","000034","52201","N","20230206120011"
"1835","110081736","1659","195226.81855780","548564.38710833","000039","52201","N","20230209120003"
"1836","110081738","1661","192262.40564619","549750.25305586","000035","52201","N","20230203120015"
"1837","110081740","1663","191826.29342510","550489.82321810","000042","52201","N","20230204120010"
"1838","110081798","1967","192563.94173904","550402.32284392","000101","52201","N","20230216120041"
"1839","110080925","1969","200959.01781631","550826.79823538","000178","52201","N","20230218120027"
"1840","110080926","1970","201130.03929206","551160.08090856","000172","52201","N","20230218120027"
"1841","110080927","1971","201454.05018296","550817.78517311","000168","52201","N","20230205120012"
"1842","110080928","1972","201337.63614471","550409.92261647","161","52201","N","20230116120007"
"1843","110080929","1973","201675.07754774","551901.16923395","000173","52201","N","20230123120013"
"1844","110080931","1975","201817.52860245","551841.41783860","000149","52202","N","20230123120013"
"1845","110080932","1976","200073.61281317","551116.84527984","000162","52201","N","20230114120003"
"1846","110080934","1978","200903.84020971","550407.89639886","154","52201","N","20230116120007"
"1847","110080935","1979","199737.66459263","550428.68662351","000167","52201","N","20230114120003"
"1848","110080936","1980","199546.11065933","550485.39069280","000170","52201","N","20230114120003"
"1849","110080923","1984","200941.35770272","551332.87740374","000179","52201","N","20230202120009"
"1850","110080924","1985","200975.99284892","551033.23333112","000164","52201","N","20230218120027"
"1851","110080836","1811","201147.70761679","552968.16182454","6-54","52201","N","20230215120054"
"1852","110080837","1812","201473.91517518","552811.06349771","6-08","52201","N","20230218120027"
"1853","110080838","1813","201896.04493977","552648.64850218","6-34","52201","N","20230210120006"
"1854","110080944","1991","200757.26927989","550579.13128570","000158","52203","N","20230218120027"
"1855","110080945","1992","200639.54576760","550198.59559669","176","52201","N","20230116120007"
